	log2FoldChange	fdr
C15orf40	-1.18148203286471	1
ZNF267	-1.18148203286471	1
GALNT1	-1.18148203286471	1
ANAPC7	-1.18148203286471	1
RIOK2	-1.18148203286471	1
DMXL1	-1.18148203286471	1
GON7	-1.18148203286471	1
ITFG1	-1.18148203286471	1
PIK3C3	-1.18148203286471	1
GUCD1	-1.18148203286471	1
ORC3	-1.18148203286471	1
SLC9A6	-1.18148203286471	1
KDM4A	-1.18148203286471	1
HYAL2	-1.18148203286471	1
NUDT16	-1.18148203286471	1
ANKMY2	-1.18148203286471	1
CXorf40A	-1.18148203286471	1
PIGO	-1.18148203286471	1
ZNF510	-1.18148203286471	1
KLC2	-1.18148203286471	1
CDIP1	-1.18148203286471	1
RPTOR	-1.18148203286471	1
TRAPPC5	-1.18148203286471	1
LRFN3	-1.18148203286471	1
ZNF234	-1.18148203286471	1
CCDC61	-1.18148203286471	1
CBR4	-1.18148203286471	1
SMIM13	-1.18148203286471	1
NRM	-1.18148203286471	1
ZNF260	-1.18148203286471	1
PARVB	-1.18148203286471	1
PSMA4	-1.17839605299097	1
TPRKB	-1.17344471379929	1
UQCRFS1	-1.16877098111516	1
LARP7	-1.16726817364501	1
SDF2L1	-1.164508954261	1
TAP1	-1.16286635469736	0.215818387071831
EIF2S1	-1.16286635469736	1
KPNA6	-1.16130415092708	1
BCL2L13	-1.16130415092708	1
CEP104	-1.16130415092708	1
RPL39L	-1.16130415092708	1
SDHA	-1.15945572653471	1
RTP4	-1.15451498526444	1
COPS4	-1.15451498526444	1
PARP12	-1.15451498526444	1
CRCP	-1.15451498526444	1
ZDHHC6	-1.15451498526444	1
C3AR1	-1.15451498526444	1
ESRRA	-1.15451498526444	1
MGAT2	-1.15451498526444	1
SUPT4H1	-1.15291288066794	1
MIR4435-2HG	-1.15110838382119	1
RSAD2	-1.14326271063422	1
HDDC3	-1.14084004836737	1
THOC5	-1.14084004836737	1
RAB28	-1.14084004836737	1
SEC23B	-1.14084004836737	1
UCKL1	-1.14084004836737	1
IGFLR1	-1.14084004836737	1
PRCC	-1.14084004836737	1
ACSL3	-1.14084004836737	1
BPGM	-1.14084004836737	1
C16orf52	-1.14084004836737	1
POLR2M	-1.14084004836737	1
NPRL2	-1.14084004836737	1
EHBP1	-1.14084004836737	1
TBP	-1.14084004836737	1
MSANTD2	-1.14084004836737	1
PNPO	-1.14084004836737	1
ZNF569	-1.14084004836737	1
SLC25A40	-1.14084004836737	1
SLC25A20	-1.14084004836737	1
FASTKD1	-1.14084004836737	1
SPICE1	-1.14084004836737	1
ARHGEF5	-1.14084004836737	1
PIGN	-1.14084004836737	1
TAF13	-1.14084004836737	1
C2orf42	-1.14084004836737	1
APOO	-1.14084004836737	1
MTFMT	-1.14084004836737	1
LRRC28	-1.14084004836737	1
MAP2K6	-1.14084004836737	1
B4GALT5	-1.14084004836737	1
ZNF320	-1.14084004836737	1
FP565260.1	-1.14084004836737	1
ZNF836	-1.14084004836737	1
GPR107	-1.14084004836737	1
SURF1	-1.13129627569649	1
OAS3	-1.13049810414591	1
FAM126B	-1.13049810414591	1
SLC35D2	-1.13049810414591	1
IGLC3	-1.12901461297058	0.705499693419616
TRAPPC2L	-1.12866533442126	1
NDUFA5	-1.1284207891133	1
RABL2B	-1.12703424884233	1
TSFM	-1.12703424884233	1
CYP4V2	-1.12703424884233	1
BMS1	-1.12703424884233	1
CXCR3	-1.12604304643929	1
ARL16	-1.12306534663939	1
LPXN	-1.12240280011069	1
PLGRKT	-1.12198102111605	1
KIAA0040	-1.12147472350043	1
PSMC1	-1.12008148820057	1
AZI2	-1.12008148820057	1
PPID	-1.12008148820057	1
DUSP16	-1.12008148820057	1
DNAJC16	-1.12008148820057	1
TMEM128	-1.12008148820057	1
MFN1	-1.12008148820057	1
ARL17A	-1.12008148820057	1
ARID5A	-1.11589369123714	1
TSG101	-1.11589369123714	1
ARL6IP6	-1.11589369123714	1
PIGP	-1.11309505788446	1
GSKIP	-1.11309505788446	1
PTPN9	-1.11309505788446	1
FAF2	-1.11309505788446	1
HCLS1	-1.11271644745298	0.205124904242612
SLU7	-1.11109270497331	1
IARS	-1.11109270497331	1
STAT1	-1.10813029111745	0.040970746325409
PSMD1	-1.10748145142093	1
KLF13	-1.10707964246669	1
GBP2	-1.10553317963141	1
AKT1	-1.09901987267274	1
SNX2	-1.09901987267274	1
IP6K2	-1.09901987267274	1
LETMD1	-1.09901987267274	1
MRPL10	-1.09901987267274	1
HAUS3	-1.09901987267274	1
TRIP4	-1.09901987267274	1
TRPC4AP	-1.09901987267274	1
PTPRJ	-1.09901987267274	1
QTRT1	-1.09901987267274	1
SNAPC3	-1.09901987267274	1
RNGTT	-1.09901987267274	1
BTLA	-1.09901987267274	1
MFSD14B	-1.09901987267274	1
EFCAB2	-1.09901987267274	1
ANKRD54	-1.09901987267274	1
PEX14	-1.09901987267274	1
AL445472.1	-1.09901987267274	1
TICAM1	-1.09901987267274	1
FBXO2	-1.09901987267274	1
JAKMIP2	-1.09901987267274	1
TBC1D25	-1.09901987267274	1
PJA1	-1.09901987267274	1
RIC1	-1.09901987267274	1
TEDC1	-1.09901987267274	1
TTBK2	-1.09901987267274	1
LMF1	-1.09901987267274	1
AKAP1	-1.09901987267274	1
PIGU	-1.09901987267274	1
ZNF512B	-1.09901987267274	1
ZNF266	-1.09901987267274	1
COQ8B	-1.09901987267274	1
NOP9	-1.09901987267274	1
TMEM184C	-1.09901987267274	1
EMC7	-1.09128422389313	1
CRELD2	-1.08955954342367	1
CDS2	-1.08837262847323	1
NDUFAF4	-1.08684515872664	1
COPS8	-1.08480601345304	1
UBE2L6	-1.08301939397903	0.863540107715708
ARL6IP1	-1.0819463593138	1
LGALS3	-1.07949070758749	0.847687748914551
SSBP4	-1.07764622188017	1
CARS2	-1.07764622188017	1
SNAP47	-1.07764622188017	1
G6PD	-1.07764622188017	1
PGM2	-1.07764622188017	1
CDKN2C	-1.07764622188017	1
PPP4R1	-1.07764622188017	1
OLFM2	-1.07764622188017	1
ELL	-1.07764622188017	1
DDOST	-1.07505997372856	1
ATP6AP1	-1.07333322900909	1
TOX4	-1.07266854572579	1
GTF2F2	-1.07045072047597	1
PIGF	-1.07045072047597	1
MCM6	-1.07045072047597	1
PPIF	-1.07045072047597	1
GRHPR	-1.06782525106915	1
SLAMF1	-1.06683946692359	1
ITGB1BP1	-1.06600481544478	1
RTFDC1	-1.06466836788196	1
TMX1	-1.06466836788196	1
CARS	-1.06218310449237	1
DDX56	-1.06218310449237	1
AC058791.1	-1.06164226285871	1
PRRC2A	-1.06080055044225	1
MAPK1IP1L	-1.05886274620076	1
EBPL	-1.05595115078085	1
PTCD3	-1.05595115078085	1
KIAA0319L	-1.05595115078085	1
COPG1	-1.05595115078085	1
CREBL2	-1.05595115078085	1
CSAD	-1.05595115078085	1
RPUSD3	-1.05595115078085	1
MRPS28	-1.05595115078085	1
PRR14	-1.05595115078085	1
TMEM120A	-1.05595115078085	1
SDCCAG3	-1.05595115078085	1
DNTTIP1	-1.05595115078085	1
RFT1	-1.05595115078085	1
CROT	-1.05595115078085	1
KCTD9	-1.05595115078085	1
NAA25	-1.05595115078085	1
TOM1	-1.05595115078085	1
FBXO8	-1.05595115078085	1
HIRIP3	-1.05595115078085	1
PTPRN2	-1.05595115078085	1
EIF2AK4	-1.05595115078085	1
MXD1	-1.05595115078085	1
MED18	-1.05595115078085	1
INTS12	-1.05595115078085	1
MUTYH	-1.05595115078085	1
SASS6	-1.05595115078085	1
CHD1L	-1.05595115078085	1
METTL6	-1.05595115078085	1
DXO	-1.05595115078085	1
BCKDHB	-1.05595115078085	1
AP4M1	-1.05595115078085	1
TMEM19	-1.05595115078085	1
MAP2K4	-1.05595115078085	1
C2orf76	-1.05595115078085	1
ASL	-1.05595115078085	1
PLSCR1	-1.05303366739856	1
RER1	-1.05230337376571	1
NPDC1	-1.05197129986831	1
STAT2	-1.04969216030917	1
ADI1	-1.04969216030917	1
COPB2	-1.04718094115312	1
CTSC	-1.04130437481645	0.325886683810136
ABI1	-1.04130437481645	1
TSHZ2	-1.04130437481645	1
CCNQ	-1.04130437481645	1
PPP6C	-1.04130437481645	1
ARPC5L	-1.03835709076611	0.709259620179247
SNRPB2	-1.03783635622125	0.650759632295271
RNF115	-1.03709212352954	1
TPGS1	-1.03709212352954	1
KRAS	-1.03638888440234	1
DGKA	-1.03594119004936	1
MAST4	-1.03392484445085	1
ZNF75A	-1.03392484445085	1
LMBRD1	-1.03392484445085	1
PTAR1	-1.03392484445085	1
CGRRF1	-1.03392484445085	1
ATP6V0A2	-1.03392484445085	1
PPTC7	-1.03392484445085	1
TNFSF13B	-1.03221650198849	1
S1PR1	-1.02947893941966	1
ZNF397	-1.02947893941966	1
ZADH2	-1.02947893941966	1
B3GAT2	-1.02947893941966	1
RBCK1	-1.0278588437515	1
NFYC	-1.02650737288837	1
COQ4	-1.02650737288837	1
VPS33A	-1.02650737288837	1
COG5	-1.02650737288837	1
MPHOSPH9	-1.02650737288837	1
ERAP2	-1.02572436334899	1
PET100	-1.02402638338462	0.778212359854979
ASAP1	-1.02278428684565	1
ANXA5	-1.02182536687623	0.918014433872674
SMIM27	-1.02154111999502	1
PHF19	-1.0197309628681	1
CMTM7	-1.01905156796933	1
CARD8	-1.01655771248076	1
ROMO1	-1.01489274398566	1
OAS2	-1.0115570314224	1
CREB1	-1.0115570314224	1
SLC39A1	-1.0115570314224	1
KLHDC2	-1.0115570314224	1
RNF19B	-1.0115570314224	1
DPH3	-1.0115570314224	1
FAM76A	-1.0115570314224	1
SCARB2	-1.0115570314224	1
BAG6	-1.0115570314224	1
RNF220	-1.0115570314224	1
MAPK8	-1.0115570314224	1
TMED1	-1.0115570314224	1
IDH3A	-1.0115570314224	1
CARMIL2	-1.0115570314224	1
NF1	-1.0115570314224	1
SPSB1	-1.0115570314224	1
MYO1C	-1.0115570314224	1
ITGB3BP	-1.0115570314224	1
DTX2	-1.0115570314224	1
VCPKMT	-1.0115570314224	1
VAC14	-1.0115570314224	1
TRMT10A	-1.0115570314224	1
GTF2IRD2B	-1.0115570314224	1
ARMCX5	-1.0115570314224	1
CXorf56	-1.0115570314224	1
ZNF48	-1.0115570314224	1
ATXN1L	-1.0115570314224	1
SLC39A11	-1.0115570314224	1
THOP1	-1.0115570314224	1
TBCE	-1.0115570314224	1
FAM221A	-1.0115570314224	1
ESR2	-1.0115570314224	1
CARM1	-1.0115570314224	1
ZNF583	-1.0115570314224	1
ARHGEF35	-1.0115570314224	1
RP2	-1.0115570314224	1
TNPO2	-1.0115570314224	1
ZMYND19	-1.0115570314224	1
PPRC1	-1.0115570314224	1
ZNF649	-1.0115570314224	1
ACAP3	-1.0115570314224	1
CTDNEP1	-1.00591046828126	1
DPP4	-1.00553324379463	1
CXCR6	-1.00553324379463	1
PQLC3	-1.00402335873699	1
PTMS	-1.00251189181939	1
RIF1	-1.00150336675848	1
KIN	-1.00150336675848	1
DUSP11	-1.00024171819457	1
CCT7	-0.999747729132767	1
TRANK1	-0.999484199121825	1
TAF12	-0.998617975714902	1
LAIR2	-0.998617975714902	1
LIX1L	-0.996450139032192	1
AP1G1	-0.996450139032192	1
AKAP11	-0.996450139032192	1
TAF10	-0.995789715564083	1
ISG15	-0.99515711179718	0.169348062221412
KLHL28	-0.99137914948477	1
N4BP1	-0.990917265363362	1
PACS1	-0.990597412786754	1
PFDN2	-0.988836954922317	1
URM1	-0.988836954922317	1
MBNL2	-0.988836954922317	1
SLC35F6	-0.988836954922317	1
ZNF639	-0.988836954922317	1
EEF1G	-0.988836954922317	1
CPT1A	-0.988836954922317	1
HINFP	-0.988836954922317	1
NIT1	-0.988836954922317	1
EML3	-0.988836954922317	1
SPNS1	-0.988836954922317	1
UCHL3	-0.986753640421828	1
TIMM8B	-0.985561822889455	1
PSMB2	-0.983850102252556	1
TMEM87A	-0.983542655252802	1
TCP1	-0.982798038440976	1
EPS15	-0.982798038440976	1
PSMD11	-0.981183382378882	1
GNPDA1	-0.981183382378882	1
TLNRD1	-0.981183382378882	1
ING3	-0.981183382378882	1
IFITM3	-0.979647783467655	1
ISG20	-0.977843035804685	0.062699500691146
FBXO9	-0.977341316084487	1
CNP	-0.977341316084487	1
INO80D	-0.977341316084487	1
ZYX	-0.976453230466485	1
YWHAQ	-0.975591534134526	1
ZBTB7B	-0.975031155397284	1
SURF4	-0.973942739622622	1
HLA-DRB1	-0.972386434141723	0.169348062221412
TOMM22	-0.97155896349048	1
LSM4	-0.970915046925053	1
METTL9	-0.970915046925053	1
RBM38	-0.970915046925053	1
ITGAL	-0.967775339394487	1
TADA3	-0.965753341809276	1
CTNNBL1	-0.965753341809276	1
C5orf24	-0.965753341809276	1
GPANK1	-0.965753341809276	1
PYROXD1	-0.965753341809276	1
ACSL5	-0.965753341809276	1
VGLL4	-0.965753341809276	1
CSTF2T	-0.965753341809276	1
TM7SF3	-0.965753341809276	1
NMD3	-0.965753341809276	1
C18orf8	-0.965753341809276	1
GABPA	-0.965753341809276	1
ISOC1	-0.965753341809276	1
WWP2	-0.965753341809276	1
EXOC3	-0.965753341809276	1
TTC22	-0.965753341809276	1
FAM69A	-0.965753341809276	1
TTC13	-0.965753341809276	1
ATG9A	-0.965753341809276	1
TJAP1	-0.965753341809276	1
TIAM2	-0.965753341809276	1
TMEM135	-0.965753341809276	1
OSGEPL1	-0.965753341809276	1
GMDS-AS1	-0.965753341809276	1
UBE3D	-0.965753341809276	1
ZMYM3	-0.965753341809276	1
CHAMP1	-0.965753341809276	1
TUBGCP5	-0.965753341809276	1
ARHGAP17	-0.965753341809276	1
KATNB1	-0.965753341809276	1
SLC9A8	-0.965753341809276	1
ZNF568	-0.965753341809276	1
GCC1	-0.965753341809276	1
POMC	-0.965753341809276	1
ACO1	-0.965753341809276	1
TCIRG1	-0.963013179464362	1
ZNF791	-0.963013179464362	1
IRF9	-0.961091964439412	1
MFSD10	-0.958386372401062	1
DPF2	-0.956415477229937	1
UBA1	-0.956415477229937	1
CLUAP1	-0.956415477229937	1
TIMM10	-0.954973503056033	1
DDX58	-0.954973503056033	1
MAT2B	-0.954629963337565	1
UBE2F	-0.954071536761638	1
NHLRC3	-0.954071536761638	1
TSNAX	-0.952394958954255	1
BTN3A1	-0.952000186741944	1
APH1A	-0.950156486758255	1
ABHD2	-0.950156486758255	1
OMA1	-0.950156486758255	1
IFI44	-0.949426931728353	0.920231745942702
PLEKHJ1	-0.947741933824956	1
GIT2	-0.947741933824956	1
ACTR6	-0.947741933824956	1
PPP6R3	-0.94701677922769	1
SVBP	-0.94701677922769	1
NLRC5	-0.944919838392109	1
IRF2	-0.944919838392109	1
TMEM147	-0.943538607993748	1
TXNL1	-0.943538607993748	1
ATP6V0E2	-0.942294368985287	1
TBPL1	-0.942294368985287	1
ELP2	-0.942294368985287	1
QRSL1	-0.942294368985287	1
SMPD1	-0.942294368985287	1
MARK4	-0.942294368985287	1
LINC00847	-0.942294368985287	1
ZNF592	-0.942294368985287	1
ARHGAP35	-0.942294368985287	1
NFE2L3	-0.942294368985287	1
SEC23IP	-0.942294368985287	1
CEACAM1	-0.942294368985287	1
C14orf119	-0.939664112940614	1
RPN2	-0.938911729590635	1
CTDSP1	-0.938911729590635	1
DCTN3	-0.937556449978624	1
THAP11	-0.937556449978624	1
EBNA1BP2	-0.937556449978624	1
TMEM173	-0.937093379828317	1
VMA21	-0.935829705259155	1
THOC7	-0.934389170899939	1
RPS6KA1	-0.934389170899939	1
CLCN3	-0.934389170899939	1
ANKRA2	-0.934389170899939	1
LAX1	-0.934389170899939	1
PLCL2	-0.934389170899939	1
GSR	-0.934389170899939	1
RABIF	-0.930420268696995	1
ISCA2	-0.929718739365938	1
USF2	-0.929718739365938	1
GRAP2	-0.929094871230428	1
FAM98C	-0.929094871230428	1
MTHFS	-0.928033675860117	1
VPS13C	-0.925827157396517	1
NDUFB10	-0.924845398229069	1
PDCD2	-0.924094190172061	1
FERMT3	-0.922289693325313	1
PSMA2	-0.92135922245082	0.441919119682923
GBP5	-0.918447627030919	1
CTSB	-0.918447627030919	1
DPP7	-0.918447627030919	1
TMEM250	-0.918447627030919	1
HDDC2	-0.918447627030919	1
MAEA	-0.918447627030919	1
FAM78A	-0.918447627030919	1
FURIN	-0.918447627030919	1
AC243960.1	-0.918447627030919	1
SART1	-0.918447627030919	1
DNAJB12	-0.918447627030919	1
COA5	-0.918447627030919	1
MGAT4B	-0.918447627030919	1
POLDIP3	-0.918447627030919	1
PPP1R21	-0.918447627030919	1
VPS41	-0.918447627030919	1
ALDH16A1	-0.918447627030919	1
ATP6V1B2	-0.918447627030919	1
NDFIP2	-0.918447627030919	1
MOV10	-0.918447627030919	1
TTC7A	-0.918447627030919	1
ECSIT	-0.918447627030919	1
CC2D1B	-0.918447627030919	1
KRBOX4	-0.918447627030919	1
ASTE1	-0.918447627030919	1
UVSSA	-0.918447627030919	1
SLC20A2	-0.918447627030919	1
DOHH	-0.918447627030919	1
ABCD2	-0.918447627030919	1
C10orf88	-0.918447627030919	1
EPOR	-0.918447627030919	1
IPO11	-0.918447627030919	1
RTN4IP1	-0.918447627030919	1
ZNF623	-0.918447627030919	1
PPP1R16A	-0.918447627030919	1
TOR1B	-0.918447627030919	1
AMBRA1	-0.918447627030919	1
DHCR7	-0.918447627030919	1
UBASH3B	-0.918447627030919	1
DHTKD1	-0.918447627030919	1
SUFU	-0.918447627030919	1
POLE	-0.918447627030919	1
MAPKBP1	-0.918447627030919	1
PARP6	-0.918447627030919	1
RFWD3	-0.918447627030919	1
COPRS	-0.918447627030919	1
MEOX1	-0.918447627030919	1
XYLT2	-0.918447627030919	1
ZNF699	-0.918447627030919	1
TMEM86B	-0.918447627030919	1
TOP3B	-0.918447627030919	1
KIAA0930	-0.918447627030919	1
BCS1L	-0.918447627030919	1
TMEM64	-0.918447627030919	1
NEK4	-0.918447627030919	1
ITGA1	-0.918447627030919	1
BRI3BP	-0.918447627030919	1
DYRK2	-0.912021357871486	1
DIP2A	-0.911030155468434	1
CAPNS1	-0.910732661902913	1
CNDP2	-0.910410307965501	1
ERP29	-0.909986048282721	0.041046304749212
PHB	-0.909258455576257	1
ATP5G1	-0.908797456997199	1
KLHL36	-0.908797456997199	1
ASAH1	-0.908797456997199	1
UBE2E1	-0.90772122043786	1
TFPT	-0.90772122043786	1
FAM214A	-0.906374794730344	1
MCPH1	-0.906374794730344	1
TAF11	-0.906374794730344	1
RPIA	-0.906374794730344	1
RALY	-0.904641827505888	1
EIF5B	-0.902327961667641	1
PSMB10	-0.902327961667641	1
EXOC4	-0.902327961667641	1
STX2	-0.902327961667641	1
DCAF8	-0.902327961667641	1
CCDC97	-0.902327961667641	1
PI4KA	-0.902327961667641	1
CITED2	-0.90085356701618	1
SMARCC1	-0.90085356701618	1
RABL6	-0.90085356701618	1
KRCC1	-0.899082302163987	1
SIN3A	-0.899082302163987	1
FCMR	-0.897689066864122	1
RHEB	-0.897386011503087	1
CTSH	-0.896914465481278	1
SAR1A	-0.896079814002465	1
TMEM170A	-0.896079814002465	1
TRAPPC12	-0.894200080784241	1
ZDHHC18	-0.894200080784241	1
NCOA1	-0.894200080784241	1
NOTCH2	-0.894200080784241	1
DDX41	-0.894200080784241	1
DCTN4	-0.894200080784241	1
PGPEP1	-0.894200080784241	1
RHNO1	-0.894200080784241	1
SREBF1	-0.894200080784241	1
PPFIA1	-0.894200080784241	1
VKORC1	-0.892568995205314	1
DYNC1I2	-0.891975415669727	1
DTYMK	-0.890702636548015	1
C5orf56	-0.889301281371402	1
PSMA3	-0.888285656520665	1
PPP1CC	-0.887337094490888	1
GNLY	-0.88602614933854	1
EIF4E3	-0.88602614933854	1
PTRHD1	-0.88602614933854	1
TMEM243	-0.883042290899721	1
PSMC2	-0.881921751005804	1
ATF2	-0.881921751005804	1
C15orf61	-0.881921751005804	1
TMEM140	-0.881921751005804	1
SAE1	-0.881921751005804	1
JAZF1	-0.881921751005804	1
ATP2A3	-0.880972921612254	1
INO80E	-0.879453495415053	1
PDCD11	-0.879453495415053	1
EXOSC8	-0.877805642533572	1
LINC01550	-0.876627451336291	1
CCDC59	-0.875055031517537	1
SDHAF2	-0.872850760590806	1
GGA1	-0.869538026549973	1
RPF1	-0.869538026549973	1
PSMD13	-0.86953802654997	1
IAH1	-0.86953802654997	1
RAB5B	-0.86953802654997	1
TMEM107	-0.86953802654997	1
EDEM3	-0.86953802654997	1
NOP16	-0.86953802654997	1
MBD6	-0.86953802654997	1
SPNS3	-0.86953802654997	1
TRIM23	-0.86953802654997	1
DERA	-0.86953802654997	1
GCA	-0.86953802654997	1
KIAA0368	-0.86953802654997	1
ZC2HC1A	-0.86953802654997	1
PLEKHO2	-0.86953802654997	1
TRMT1	-0.86953802654997	1
GXYLT1	-0.86953802654997	1
SLC35C1	-0.86953802654997	1
DGCR8	-0.86953802654997	1
TFB2M	-0.86953802654997	1
SNX18	-0.86953802654997	1
ZNF282	-0.86953802654997	1
PACS2	-0.86953802654997	1
MAP2K5	-0.86953802654997	1
PLD6	-0.86953802654997	1
UGDH	-0.86953802654997	1
AC022182.2	-0.86953802654997	1
ADCK5	-0.86953802654997	1
MEN1	-0.86953802654997	1
C10orf143	-0.86953802654997	1
SEMA4B	-0.86953802654997	1
ZNF785	-0.86953802654997	1
PIGL	-0.86953802654997	1
SIPA1L3	-0.86953802654997	1
NMB	-0.86953802654997	1
FHIT	-0.86953802654997	1
RAD23A	-0.86754672873088	1
METTL5	-0.866608695511298	1
ZBTB7A	-0.866608695511298	1
TTC14	-0.865706164958945	1
PSMG3	-0.862413592116591	1
COMMD2	-0.861222758337968	1
ATP6V1H	-0.859553937977351	1
DDX39A	-0.859553937977351	1
KHSRP	-0.859553937977351	1
SERPINB9	-0.859553937977351	1
OGT	-0.858682482172603	1
EXOSC1	-0.858440317666642	1
NDUFC1	-0.857784845124293	1
TMEM181	-0.857047082366774	1
CSNK2A2	-0.857047082366774	1
FXYD1	-0.857047082366774	1
C1orf43	-0.856386658898666	1
GRK6	-0.855906160962205	1
STIM2	-0.855253800543724	1
LIMS1	-0.854831527734946	1
PPP2R5A	-0.852859285403341	1
GPR108	-0.852859285403341	1
TFG	-0.852859285403341	1
LINC00969	-0.852859285403341	1
FAM200B	-0.852859285403341	1
WDR18	-0.852859285403341	1
ACTB	-0.851589776653071	0.009166536074326
CCDC186	-0.850760819519342	1
GPATCH2	-0.849500273313427	1
HPF1	-0.849500273313427	1
SPG11	-0.84805829913952	1
ATP5J2	-0.844875972315704	0.307981938086475
PHC2	-0.844447045587142	1
AP1G2	-0.844447045587142	1
PGRMC2	-0.844447045587142	1
TMEM14A	-0.844447045587142	1
STX17	-0.844447045587142	1
DESI2	-0.844447045587142	1
TRMT6	-0.844447045587142	1
HCCS	-0.844447045587142	1
C8orf82	-0.844447045587142	1
RNF38	-0.844447045587142	1
LRRC8A	-0.844447045587142	1
FAHD1	-0.844447045587142	1
COASY	-0.844447045587142	1
ZNF136	-0.844447045587142	1
MMGT1	-0.844447045587142	1
MED27	-0.844447045587142	1
PSMG2	-0.843241282841745	1
MOB4	-0.84249877379762	1
HECTD1	-0.84249877379762	1
IFIH1	-0.840826729908445	1
C16orf54	-0.840222459725415	1
VCP	-0.839376056039719	1
PHB2	-0.839376056039719	1
NUP37	-0.839376056039719	1
INTS8	-0.839376056039719	1
TXNDC17	-0.837527631647349	1
A1BG	-0.837527631647349	1
FBXO28	-0.835985466838945	1
PPP3R1	-0.835985466838945	1
KCTD17	-0.835985466838945	1
MIIP	-0.835985466838945	1
FOXJ3	-0.835985466838945	1
AC073111.5	-0.835985466838945	1
MICAL2	-0.835985466838945	1
SP4	-0.835985466838945	1
RP9	-0.835985466838945	1
NDFIP1	-0.834924271468634	1
LAGE3	-0.834679269338319	1
EPB41L4A-AS1	-0.833558729444405	1
CNST	-0.833558729444405	1
TMEM11	-0.831735993837586	1
IRAK1	-0.831735993837586	1
NUP54	-0.831735993837586	1
UQCRQ	-0.830009662363334	1
MRPL32	-0.829180288933831	1
DSCR3	-0.829180288933831	1
ALOX5AP	-0.828896042052625	0.414831785468126
EIF3I	-0.828249818059339	1
CD5	-0.828249818059339	1
BSG	-0.827473966983427	1
MINOS1	-0.826817151565349	0.920231745942702
ANKRD49	-0.825765624521066	1
PLEKHF1	-0.824960998152809	1
ARRB2	-0.823810752892844	1
PCMT1	-0.818911953480004	1
SPOP	-0.818911953480004	1
SNX20	-0.818911953480004	1
FAM32A	-0.818911953480004	1
SNX5	-0.818911953480004	1
PARP15	-0.818911953480004	1
GOSR1	-0.818911953480004	1
CXorf38	-0.818911953480004	1
ATP6V1E2	-0.818911953480004	1
TSEN54	-0.818911953480004	1
ARHGEF2	-0.818911953480004	1
HINT2	-0.818911953480004	1
DKC1	-0.818911953480004	1
ANKFY1	-0.818911953480004	1
TBC1D10B	-0.818911953480004	1
UNC93B1	-0.818911953480004	1
DPH5	-0.818911953480004	1
MRPS2	-0.818911953480004	1
KDM6A	-0.818911953480004	1
IPO9	-0.818911953480004	1
SPRTN	-0.818911953480004	1
FBXO11	-0.818911953480004	1
NABP2	-0.818911953480004	1
AGAP2	-0.818911953480004	1
SPTLC2	-0.818911953480004	1
SMCO4	-0.818911953480004	1
ROGDI	-0.818911953480004	1
AMPD3	-0.818911953480004	1
RRP9	-0.818911953480004	1
PAK1	-0.818911953480004	1
ZFYVE27	-0.818911953480004	1
EVA1B	-0.818911953480004	1
LINC00243	-0.818911953480004	1
BCL2L11	-0.818911953480004	1
SLC9A1	-0.818911953480004	1
ZMYM6	-0.818911953480004	1
C1orf109	-0.818911953480004	1
HS1BP3	-0.818911953480004	1
PER2	-0.818911953480004	1
PLCXD2	-0.818911953480004	1
MAGEF1	-0.818911953480004	1
BTBD9	-0.818911953480004	1
CENPQ	-0.818911953480004	1
DEFB1	-0.818911953480004	1
ZNF483	-0.818911953480004	1
WDR5	-0.818911953480004	1
FEN1	-0.818911953480004	1
ALKBH8	-0.818911953480004	1
DLAT	-0.818911953480004	1
FAM24B	-0.818911953480004	1
TRAV13-2	-0.818911953480004	1
PIGB	-0.818911953480004	1
DCAKD	-0.818911953480004	1
FEM1A	-0.818911953480004	1
ZNF383	-0.818911953480004	1
ALG12	-0.818911953480004	1
CLIC5	-0.818911953480004	1
TRIM16	-0.818911953480004	1
B3GNTL1	-0.818911953480004	1
SDHAF4	-0.818911953480004	1
MTHFD1L	-0.818911953480004	1
C7orf43	-0.818911953480004	1
C11orf24	-0.818911953480004	1
ALKBH1	-0.818911953480004	1
POLD1	-0.818911953480004	1
AC008467.1	-0.818911953480004	1
ZNF208	-0.818911953480004	1
GLOD4	-0.81283743907032	1
BST2	-0.812556458440179	0.574609409142048
TNFRSF14	-0.811532423114407	1
CTNNB1	-0.811532423114407	1
MRPL27	-0.810963200364514	1
SMC5	-0.810963200364514	1
OGDH	-0.810298823175296	1
AP2B1	-0.809513255477754	1
SMIM10L1	-0.809513255477754	1
ERG28	-0.808570009258544	1
GTF2E2	-0.808570009258544	1
PRELID1	-0.808358175319263	0.897192960043282
TMEM179B	-0.807416314642174	1
COMMD7	-0.805972897772505	1
CALCOCO1	-0.805972897772505	1
GPS2	-0.805972897772505	1
LBH	-0.805106153954973	1
MRPL44	-0.804114951551922	1
TGFBR1	-0.804114951551922	1
SAR1B	-0.802970409610981	1
ESYT1	-0.802548507271116	1
SRP9	-0.801633962048168	1
CDC42SE1	-0.801633962048168	1
GZMH	-0.801633962048168	1
COG4	-0.801633962048168	1
NOL12	-0.801633962048168	1
HDAC2	-0.801633962048168	1
COIL	-0.800052926228687	1
UBE2B	-0.798734071542374	1
VAMP2	-0.798663269636197	1
LSM6	-0.798153393313205	1
GANAB	-0.798153393313205	1
